"Obj. ID","IAU name","Internal name/s","RA","DEC","Obj. Type","Redshift","Host name","Host redshift","Contrubuting group","Public","Associated groups","End prop. period","Spec. no.","LCs/Phot. no.","Discovery date","Peak-light date","Bibcode","Multi-type","Type-unclear","Remarks","Created by","Creation date","Modified by","Last-modified date"
"24565","SN 2023zaz","ATLAS23wvq, PS23lmt","59.7309248743","-26.0574424507","SN IIn","0.0625","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-12-26 21:05:08","TNS_Bot1","2023-12-26 21:05:08"
"24504","SN 2023yxs","ATLAS23wto","96.519358","-31.256947","SN IIn","0.112","","","ePESSTO+, TNS","Y","ePESSTO+, TNS","","1","0/0","","","","N","N","","WIS_Bot1","2023-12-17 14:05:50","WIS_Bot1","2023-12-17 14:05:50"
"24503","SN 2023yqw","GOTO23bub, ZTF23abrydus, PS23lgq, ATLAS23wlt","4.409683","22.73215","SN IIn","0.086","","","ePESSTO+, TNS","Y","ePESSTO+, TNS","","1","0/0","","","","N","N","","WIS_Bot1","2023-12-17 14:05:50"," Erez Zimmerman","2023-12-17 15:33:28"
"24423","SN 2023ynf","Gaia23dja","108.079","-34.379611","SN IIn","0.04","","","ePESSTO+, TNS","Y","ePESSTO+, TNS","","1","0/0","","","","N","N","","WIS_Bot1","2023-12-08 12:14:07","WIS_Bot1","2023-12-08 12:14:07"
"24502","SN 2023yeu","GOTO23bth, ZTF23abqrshk, ATLAS23wse, PS23kti","64.893596","4.304964","SN IIn","0.024","","","ePESSTO+, TNS","Y","ePESSTO+, TNS","","1","0/0","","","","N","N","","WIS_Bot1","2023-12-17 14:05:50"," Erez Zimmerman","2023-12-17 15:33:03"
"24381","SN 2023xxk","ATLAS23vfw","134.644029","-34.707883","SN IIn","0.049","","","ePESSTO+, TNS","Y","ePESSTO+, TNS","","1","0/0","","","","N","N","","WIS_Bot1","2023-11-26 11:31:26","WIS_Bot1","2023-11-26 11:31:26"
"24341","SN 2023xxj","ATLAS23vfv","162.587963","-33.40125","SN IIn","0.097","","","ePESSTO+, TNS","Y","ePESSTO+, TNS","","1","0/0","","","","N","N","","WIS_Bot1","2023-11-18 10:26:02","WIS_Bot1","2023-11-18 10:26:02"
"24659","SN 2023xob","ATLAS23xar, ZTF23abqimmw","26.196029","16.017986","SN IIn","0.105","","","ePESSTO+, TNS","Y","ePESSTO+, TNS","","1","0/0","","","","N","N","","WIS_Bot1","2024-01-09 14:09:16","WIS_Bot1","2024-01-09 14:09:16"
"24457","SN 2023xix","ATLAS23vxv, ZTF23abpznvm","168.7361025","33.8247544","SN IIn","0.036904","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-12-11 22:05:06","TNS_Bot1","2023-12-11 22:05:06"
"24501","SN 2023wob","PS23kmq, ATLAS23vdl, ZTF23abomtge","70.637917","-15.277833","SN IIn","0.036","","","ePESSTO+, TNS","Y","ePESSTO+, TNS","","1","0/0","","","","N","N","","WIS_Bot1","2023-12-17 14:05:50","WIS_Bot1","2023-12-17 14:05:50"
"24255","SN 2023vlp","ZTF23abjvuwc","21.0535660375","79.9458012125","SN IIn","0.06","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-11-05 23:05:06","TNS_Bot1","2023-11-05 23:05:06"
"24266","SN 2023vke","ATLAS23uqg, ZTF23ablutgq","133.583554","-13.076975","SN IIn","0.056","","","ePESSTO+, TNS","Y","ePESSTO+, TNS","","1","0/0","","","","N","N","","WIS_Bot1","2023-11-06 15:34:47","WIS_Bot1","2023-11-06 15:34:47"
"24152","SN 2023vbx","GOTO23awa, ATLAS23ugp, ZTF23abjikaf","35.69178755","26.4599197","SN IIn","0.033","SDSS J022245.94+262734.0","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-10-25 19:05:06","TNS_Bot1","2023-10-25 19:05:06"
"24653","SN 2023vbg","ATLAS23yal, ZTF23abkhwgb","115.9325504","34.3749882","SN IIn","0.0173","SDSS J074343.73+342230.2","","TNS, NOT-ZTF","Y","NOT-ZTF, TNS","","1","0/0","","","","N","N","","TNS_Bot1","2024-01-08 23:05:07","TNS_Bot1","2024-01-08 23:05:07"
"24134","SN 2023usc","GOTO23awo, ZTF23abjhwem, ATLAS23tzi","80.38184666666668","0.47241936666666673","SN IIn","0.06","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-10-22 17:05:08","TNS_Bot1","2023-10-22 17:05:08"
"23925","SN 2023syz","ZTF23abfglcy, ATLAS23stg","268.855926","45.2180981","SN IIn","0.037","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-09-22 11:05:06","TNS_Bot1","2023-09-22 11:05:06"
"23910","SN 2023qdi","ATLAS23sbe, PS23guw, ZTF23aayngri","10.3247393244","-14.2309028522","SN IIn","0.04","","","TNS, ePESSTO+, NOT-ZTF","Y","ePESSTO+, NOT-ZTF, TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-09-19 00:05:08","TNS_Bot1","2023-09-19 00:05:08"
"23797","SN 2023pfj","ATLAS23rfa, ZTF23aaxldkr","34.3006541","1.5990676","SN IIn","0.111","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-08-27 13:05:08","TNS_Bot1","2023-08-27 13:05:08"
"24989","SN 2023omf","PS23gwe, ATLAS23rfp, ZTF23aavtugd","339.239768634","18.2930977904","SN IIn","0.083","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2024-03-28 04:10:04","TNS_Bot1","2024-03-28 04:10:04"
"23781","SN 2023okv","PS23hkm, ATLAS23qlu, ZTF23aavvckk","31.5262589541","-13.4015395349","SN IIn","0.09","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-08-27 02:05:11","TNS_Bot1","2023-08-27 02:05:11"
"24085","SN 2023ohb","ZTF23aavmthe","352.1574443","-15.8966834","SN IIn","0.0834","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-10-16 13:05:06","TNS_Bot1","2023-10-16 13:05:06"
"23841","SN 2023nwe","ZTF23aatcsou, PS23fqj","326.352615093","1.57247572222","SN IIn","0.194","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-09-11 17:05:07","TNS_Bot1","2023-09-11 17:05:07"
"23753","SN 2023mza","ATLAS23ofp","346.940629091","-48.7522863636","SN IIn","0.0285","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-08-21 14:05:07","TNS_Bot1","2023-08-21 14:05:07"
"23633","SN 2023mpu","PS23fmw, ATLAS23oqr, ZTF23aaquolj","357.997911876","33.8143834044","SN IIn","0.04206","SDSS J235159.77+334849.0","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-07-28 19:05:10","TNS_Bot1","2023-07-28 19:05:10"
"23548","SN 2023mjq","ZTF23aaqmauw, PS23ffr, ATLAS23nlp","212.411661383","9.56080142734","SN IIn","0.038337","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-07-13 18:05:07","TNS_Bot1","2023-07-13 18:05:07"
"23497","SN 2023mgr","ATLAS23ndq","330.11012087","-33.5241726087","SN IIn","0.01","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-07-05 07:05:07","TNS_Bot1","2023-07-05 07:05:07"
"23756","SN 2023mft","ATLAS23pgt, ZTF23aaoyxjb","307.0576244","51.2152829","SN IIn","0.1146","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-08-22 00:05:07","TNS_Bot1","2023-08-22 00:05:07"
"23733","SN 2023meo","ATLAS23ocq, ZTF23aapsuva","325.2463277875","24.00732185","SN IIn","0.095","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-08-17 16:05:06","TNS_Bot1","2023-08-17 16:05:06"
"23722","SN 2023lnl","ZTF23aaovtbv","312.2731326","-19.7925059","SN IIn","0.129","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-08-15 17:05:08","TNS_Bot1","2023-08-15 17:05:08"
"23630","SN 2023kqw","PS23eov, ATLAS23mtr, ZTF23aansdlc","219.180527858","12.0900835446","SN IIn","0.05466","SDSS J143643.35+120524.0","","TNS, NOT-ZTF","Y","NOT-ZTF, TNS","","2","0/0","","","","N","N","","TNS_Bot1","2023-07-28 19:05:10","TNS_Bot1","2023-07-28 19:05:10"
"23613","SN 2023kki","ZTF23aamxeoe, ATLAS23mbw","253.3255126","37.689901","SN IIn","0.125","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-07-26 23:05:05","TNS_Bot1","2023-07-26 23:05:05"
"23602","SN 2023jwb","ATLAS23lrm, ZTF23aamshoi","16.2846477","22.0841745","SN IIn","0.05","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-07-24 19:05:10","TNS_Bot1","2023-07-24 19:05:10"
"23378","SN 2023jux","ASASSN-23en","5.361442","7.032669","SN IIn","0.069","","","ePESSTO+, TNS","Y","ePESSTO+, TNS","","1","0/0","","","","N","N","","WIS_Bot1","2023-06-06 13:59:19","WIS_Bot1","2023-06-06 13:59:19"
"23688","SN 2023jqa","ATLAS23lty, ZTF23aamdnfp","220.494027075","19.093194316667","SN IIn","0.1268","SDSS J144158.51+190536.9","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-08-11 12:05:06","TNS_Bot1","2023-08-11 12:05:06"
"23503","SN 2023jgf","ATLAS23nco, PS23dja","353.146479146","-0.736291660989","SN IIn","0.01713","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-07-06 04:05:06","TNS_Bot1","2023-07-06 04:05:06"
"23482","SN 2023jdh","ATLAS23lpm, PS23djl, ZTF23aalgqsq","304.345235585","-20.5753991993","SN IIn","0.054","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-06-29 23:05:07","TNS_Bot1","2023-06-29 23:05:07"
"23363","SN 2023iex","ATLAS23lmg, ZTF23aajkisd","324.983596","24.659583","SN IIn","0.029","","","ePESSTO+, TNS, NOT-ZTF","Y","ePESSTO+, NOT-ZTF, TNS","","1","0/0","","","","N","N","","WIS_Bot1","2023-06-06 13:59:19","WIS_Bot1","2023-06-06 13:59:19"
"23720","SN 2023huv","ATLAS23kqw, PS23dgf, ZTF23aafmjbx","202.265230847","-10.4248236395","SN IIn","0.177","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-08-15 17:05:08","TNS_Bot1","2023-08-15 17:05:08"
"23341","SN 2023hpd","ATLAS23knp, ZTF23aajjzbm, PS23cup","312.499444345","-17.5370286401","SN IIn","0.0198","","","TNS","Y","TNS","","2","0/0","","","","N","N","","TNS_Bot1","2023-06-01 00:05:06","TNS_Bot1","2023-06-01 00:05:06"
"22841","SN 2023esp","ATLAS23hjb, ZTF23aaekwbn","101.724361","15.598378","SN IIn","0.01","","","TNS","Y","TNS","","2","0/0","","","","N","N","","TNS_Bot1","2023-04-11 14:05:05","TNS_Bot1","2023-04-11 14:05:05"
"22967","SN 2023erg","ATLAS23ihs, ZTF23aaecexq","232.5235001","35.672199","SN IIn","0.067","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-04-26 16:05:05","TNS_Bot1","2023-04-26 16:05:05"
"23294","SN 2023emr","ZTF23aadtvmb","121.3189658","81.7191248","SN IIn","0.148","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-05-21 22:05:05","TNS_Bot1","2023-05-21 22:05:05"
"22968","SN 2023dej","Gaia23boe, ZTF23aaczunw, ATLAS23dsw","175.544542","66.948989","SN IIn","0.108","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-04-26 19:05:06","TNS_Bot1","2023-04-26 19:05:06"
"23348","SN 2023cyu","ZTF23aadchqd, ATLAS23dnx","291.0965979","47.0543713","SN IIn","0.053","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-06-03 18:05:06","TNS_Bot1","2023-06-03 18:05:06"
"22605"," 2023bie","ZTF23aabvcmb, Gaia23aqn","17.614167","18.023283","SN IIn","0.062","","","NOT-ZTF, TNS","Y","NOT-ZTF, TNS","","1","0/0","","","","N","N","","Dr Steve Schulze","2023-02-12 08:43:26","Dr Steve Schulze","2023-02-12 08:43:26"
"22666"," 2023bho","ZTF23aaavyag","244.017833","44.901775","SN IIn","0.182","","","NOT-ZTF, TNS","Y","NOT-ZTF, TNS","","1","0/0","","","","N","N","","Dr Steve Schulze","2023-02-23 08:35:13","Dr Steve Schulze","2023-02-23 08:35:13"
"22595","SN 2023bgj","ATLAS23brd","96.450229","-37.774253","SN IIn","0.055","","","ePESSTO+, TNS","Y","ePESSTO+, TNS","","1","0/0","","","","N","N","","WIS_Bot1","2023-02-09 11:46:51","WIS_Bot1","2023-02-09 11:46:51"
"22582","SN 2023awp","ZTF23aablgzj","232.506398","12.9875403","SN IIn","0.013608","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-02-06 20:05:08","TNS_Bot1","2023-02-06 20:05:08"
"22949","SN 2023alo","ATLAS23bqf, ZTF23aaabzea","215.7042191","-13.2752004","SN IIn","0.105","","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-04-24 20:05:07","TNS_Bot1","2023-04-24 20:05:07"
"22565","SN 2023adz","ZTF23aaarwbd","173.1571692","68.3968709","SN IIn","0.05","WISEA J113237.40+682350.6","","TNS","Y","TNS","","1","0/0","","","","N","N","","TNS_Bot1","2023-02-02 19:05:06","TNS_Bot1","2023-02-02 19:05:06"
